,id,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,start_date,start_date_local,timezone,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,workout_type,average_speed,max_speed,Distance_km
20,11502033067,Afternoon Ride,22077.4,5625,7877,90.4,root='Ride',root='Ride',2024-05-26 11:10:12+00:00,2024-05-26 14:10:12+00:00,(GMT+02:00) Europe/Vilnius,,,,0,4,0,3,0,id='a11502033067' polyline=None summary_polyline='cfzmIauetCL\\AL_B`C@n@pEvMf@hAvAzExEbNtAhFfA~EEPwAxAc@lBi@|AKf@MlAEbCo@jFk@fDEt@E~COtAyAbCoBjC_@~@Q|@PcAZu@jBcClA}BRo@ZwGVaCbAoGL_EXmBd@uB`@w@`AcAVDT`@~@tDpBpJlB`IzCzLJ~AXfALhAd@xAhAfFhBvGHnAp@bBVtARd@l@p@TGl@k@~AK|Av@`Cf@ZR^j@^Z`BPXO`C{ClAcCTWt@SfAq@\\ELHpAaA|@Bj@g@Lg@BiAI{@{@_Cs@cAoB_A_B{BkAwCUmA_@{@GaAYaBw@aB]_Ad@cBVIpC}DVK|@_BhA_Bv@q@jAYzLb@vB?rATvBs@rAUF@l@lA`@d@`CfA|ANjG@RMDWCuFGkCOeBm@wDi@iB{HsQ_O{a@_@cBsDeVsDoVYuEKu@_A}PAs@FaALi@`@}@fH}MlB}DJ]@Q[cBuCkJaH{R@YDM|CcEFk@Ke@i@o@{@qC{AiGM}@_@cBYw@q@kD}AcGKq@Uo@UiAg@eB{@eE?Mn@cCf@uANMTLL~@CTNXEQG?@HZCOHGK@]WsAOIWx@_@f@Gd@Sp@E^MHET?Rj@zBT|AzBrIlCrL`@pA~BlJh@dB\\p@JPL@hA_Bx@y@bAm@lCaA|BSzEb@bBXlAp@n@|@vAdE~@~Bt@hCRnALvFFbAnBpJ\\`CZ|@`CfElAbCZhAP~APnCb@jMd@dIdBpN`AbGlAjGTn@Jj@bBxExDhJJf@tA|DjCpGtAxElApChIjTp@tAbK`V^j@hK`Tp@bCRjB`@hGp@tFETMHsBEgm@t@y`@n@aEE}GTaEEgFPkFGwB_@{Ae@gEyB{AkA{BiCuAsByAiCq@{AEs@]Uo@kBKk@@s@Ga@w@s@k@sBy@cBsJmYWyAaFkNk@oB@[_@M[T[v@qG~Eu@v@@`@`@tCF`ALNDIE?Jl@CDBPZTRo@O?UROALDHK]k@I[c@{DGUICmEhDy@d@cAv@CJxC|Kx@bEp@~BVrAl@vBrCtLhBxIjDpK\\`@\\D\\SjBmCRQnB{CtEoGDWQ}@BYhAgAr@iAf@K`@k@H]Ci@wNyb@mCmHgAsDWq@_@k@c@CuIxGmIxFKZE?OcA}@}CqBoFmBkGuGmRcAcCiGqQMkADsBHe@`@i@',10.0,3.925,9.826,22.08
21,11496362492,Evening Ride,22827.0,3582,3582,74.4,root='Ride',root='Ride',2024-05-25 17:59:14+00:00,2024-05-25 20:59:14+00:00,(GMT+02:00) Europe/Vilnius,,,,0,3,0,1,0,id='a11496362492' polyline=None summary_polyline='ghzmIsdktCD|@?vBs@jLGpCVdBr@tDRf@NTpAx@RRL\\@l@mAjIE~@F|BGxAWxA[pEUfBaBhRg@jEKdCDz@^`B~AvEj@vA|AlFnCzHf@fBjCpHzCjJd@lAvBpGl@zAl@xBlAbD~@~CnBhFf@pBf@vA^vALtALT^PHJpAnDhD~JvCjJnHhTh@hBNdADLd@l@fA|Cn@vA~AbDtAtBfAxA~BbCXVvDnBrDbAdCX`E@pIM|BK|CDrDO\\KFIHc@@eEIkP?eMC{GM_BWmBUoAk@}BiC}FiE_Kg@eBqBkFa@sAwC}Hg@eB_CsGQ{@i@yDaCsNKsAsDgVq@}Jw@gN@e@Di@Ps@Ti@xK_TNg@Cm@Os@oBgGaBqF}BwG{BeGKM]HgAzAwAvBgBdCeBbB}CjCmFzDUXMx@MXqAt@wEvDgAp@sLnJaAn@iBzAsB|AeA|@U\\a@ZKX}@h@eB`BGT@ZRtAf@nCFp@A\\mAr@{@|@G?{@j@m@p@o@^aAt@S`@@`@Rx@dB~E|BrHlBxFbAjCvEjNd@jA\\lAz@~BZfA`ApC|@rC\\t@~A~E^xA@|@DXLRZPlAnCjB`GrFnPzBjG`EzLVz@N`Ab@n@tAzD`AxBp@rAv@lAz@hA~DjEhDvBtAl@rBh@lCXvEDvPSlFMPMHYBkAEsQIoFB}BCaNMoAi@qDQw@{@iCmCcGkCsGcJmWuDeKeBoKu@{FcA_G_CgO]}CgBiXC}@D_AJc@f@gArBwDfHiNFSBUGi@{BcHcBwFqCeIkB_FKIW?mAbBoC~Do@v@iBlB_DpCiFnDOVO~@OTuEdDgSrOaHtFc@f@_@ZKReDdCILAV^nBX`CClAqBvBcBnAaCvBMPAXBXrArEzE`Nb@hA~@~CxGvRrBtG~C|Ix@xCVd@d@tB?`@MZuAjAkExCu@t@s@^{AfAaEpCKAkAgDWk@oBiGeCmHYk@}@_DqAmD_@yA_AaCa@sA{AyDc@qAc@_Ay@sCe@mAMm@Ce@HeCXk@|BoCnJuMf@k@L]Vd@fBzFd@fAfAlDbAnCJZ@RAFWf@M?GKq@sBa@eBBORa@@Y[_AO{@OUs@iBe@}AWiAaB}ESYKEWn@KLQBCM@Qd@c@JURRNXLHJCp@s@`As@nAiAfDiCHO@UWkCiAiI]mBiBeMgAcJo@aE]qCk@aDAy@B]`AaHBe@Ec@Qu@aBkAWe@w@sDUgBAwAJoBh@qFB_DI}C',10.0,6.373,11.388,22.83
22,11488379576,Night Ride,20016.3,2743,2753,80.0,root='Ride',root='Ride',2024-05-24 18:12:28+00:00,2024-05-24 21:12:28+00:00,(GMT+02:00) Europe/Vilnius,,,,2,5,0,1,0,id='a11488379576' polyline=None summary_polyline='ghzmIaaktC@`AMbDGhAM`AMzBGlCDh@x@rEX`AP\\HJp@X\\VHNHTDr@Gt@QdAs@rFAj@DbAAbAeChYQxAUjDW~BUjD@|AHf@Tx@lBpFrC|I|@|BNn@NVDXRZbA~Cf@nAv@pCfBhFl@pBl@dB`@rAtAtD`CjHfAxC`BdF|AhE~@~CN~@?^D`@NVVNHL|@tBhBvFlEtMx@hCz@~BpBlGbC`HX~@Nx@h@`ApAnDbAbCh@bA~BnDlA|AdA`ArAbAjCxAxAl@l@RrAVnCNhB?fZg@PKFIDQ@i@?gJC}AByCCo@AkCGuSI_B]cC]oBg@_B]y@cDeHyBgFmEkMqGgQk@cBS}@kBkMuA{IkDuU_@gFg@aJ[qEG{ADk@Hg@Na@jCsEVk@bEcIh@mA^o@LWD_@G]i@iB_DaK}D_LcAkCOKQ?SRcF~HeArA]\\wGjFyIzGuAjA{FfEmB`BeNjKwCbCy@f@k@h@kAx@GHAF@Z~@vG?PANMX_Al@eFbE_@^WFOLCNXjAdAbDr@fB`AhDzFpPjAvDrGtR|FvPP`ADhANVTJTXRb@h@tAdDjKdB~ExB|GnAnD|@lC|CzILj@Dh@FN^f@v@zBvAhD\\t@xAdClA~AnBvBh@f@v@l@tBpA|@`@z@ZlAXtBTbBHzGCtISrBBnEMJENWBQBm@CgNEkJ@wBCwCBcCCwCIiB_@qC]mB[qAoIoRaC{GY_AkBsFeAoC{DwKKg@o@sEiBuLg@kCuA_Ko@yDGUIcAOk@CS]}FEeAeAkOCgAHkANe@`@k@l@oApCiFn@qAt@qAx@aBb@o@Ve@L[?_@Ig@i@_BSu@S_@CSwA{EmD_KqBkFA[Ri@h@k@dA}Af@mA?Oe@_Aw@eCyBiJyAqFMu@Su@o@kCO{@w@uBYwA_@wASuAc@qBO[WI_GKuBWkCKcGa@}AAo@KUKi@e@wGcHwBoBcAwAe@_@cA]]Sa@c@OEQD}@~@Yl@[|@Ox@U|@EJS?SPWd@_@bAYf@cCzB{An@i@^KROj@MVe@\\u@fACJQTKTc@p@CX@N`@zATpBd@|FJfC@tAEjBe@pFKjCA^Br@Hp@n@jDX`AHNj@^^Rh@l@HTBt@MhAMn@o@hEEr@BlBAv@}@jKgAlLWdDq@~GGjAA~A@VHp@V`A`FfOr@hBHX?NENOVUReBhCgAvAeGlIMTGX',10.0,7.297,13.428,20.02
23,11441447649,Evening Ride,65276.2,9784,10299,349.2,root='Ride',root='Ride',2024-05-18 15:13:57+00:00,2024-05-18 18:13:57+00:00,(GMT+02:00) Europe/Vilnius,,,,0,2,0,1,0,id='a11441447649' polyline=None summary_polyline='evymIkzktC~AkFdBaN`AZvE|FxHxHh\\jBf@`AzMxj@xAbDpCyC~F}BhEJ`F~@l@b@`A`BhEnMx@xAfW`U~q@zSzHzApAEjEsAbAw@`@wCz@]KYJA_AhA[dBJt@j@|@`DpBxAvBpCfCdKbGvA@fLkDnHoAbAn@vFrIvBlA`HxBdLxJd@oAvAuKIgKLyAh@}@j@IjCpAh@zA?|AaEbL{BxMBl@z@T~@dAfR|[bMtQrHbNwDz^uCvPExCt@lHYnFk@bDyAhEmFfH}DjI_r@{FkAs@kCl@aI_Ay@k@oDRsPi@sUoAcrBlCyI[cDaAmFcDuCaDwCwE{AqD}AoFiCuGwS}m@c@{As@jAaBxAkt@di@wDzEiEdKqKeDeMR[cAQ_FL{Bh@kBfAcBdM{K?{B{AsIgAqFVqAfEwDZq@B}@q@oDg@c@}BhDyHbJqEjBqOlJcDvCsFtK_A`JmCfJyCfEkFnDwDvF}CbGgIrUyRd[_ErEkIzGkFlFiW}@maAmGwq@i@cJt@_GsBkMuMeK_RuUw^ef@yw@cd@kbA}@qDu@mIoEmVLoHdBwBvEgJjGqH`DyC|DcAhTcBvZwG~Gm@vBx@~FxEpRtP~BhDvAtFnB|U~@vFxCxHxDbE`TjJ|HvBvjAdVvDPpEa@rC{@jDqBrw@op@tFeG~KiV~p@aaBrV{k@fQoJvWaFrJn@tE`AvBpBdCtDx@f@BZcBvMqC~HaBbBqEhCgAxAkBYPUrAn@`DwC?k@Nx@GSdCkAnAsApCkHhBcO^QjQtQ~[bBh@x@zJpb@rDbMrDyDhEgBnCCtHhAzAfBpDpJj@dCl@fApVtTnB`A|s@zSrEp@lGqAlBPjD|BlBbC|HhGzEzBhUaGbBBlGrJvBnAxH~BzKtJXs@|AyKE{KJ{A\\w@j@WvBx@|@xAJ|BiEnLsBzMB|@t@Iv@~@zTb_@xKbP|G~LiEda@kCjNIpBz@hIWbFeAnFoApD}ElGcEjIeq@}FaBw@aDv@kJoBcBZyf@{BwvBjCcIk@iI{DcGmH_DmG_ByFoC{GoScm@]eBwa@gnAVaAjAk@rG{FcAsHNs@`KgHlm@qe@nJ{M\\\\|FtPzDvM?|@iKzRqAzDFhE|AdUjKjq@nOzb@xHnQn@`Cv@pHHzk@Wv@{\\ZsDUoDaAgDeBqC_CqCkDiBkDcCgGi@}By@cB}Uor@WyAcj@eaBUuADyBpEeh@BeFjAaJ_@yAoB}AoAuG@_Dl@yICkFs@cJu@_EbDuEb@kA`DkB',10.0,6.672,12.42,65.28
24,11433419664,Evening Ride,40467.7,5186,5186,248.7,root='Ride',root='Ride',2024-05-17 16:52:21+00:00,2024-05-17 19:52:21+00:00,(GMT+02:00) Europe/Vilnius,,,,4,4,0,1,0,id='a11433419664' polyline=None summary_polyline='ckzmIyrktCqDeKgEaHaCeFiEuHi@O_BVwAj@cM~GS@QSaKot@gAiGyAcEmCkFwAkBaCaC{BiD}BoF_BmE{@aDmAwFi@qAeAkBe@qAY}B{AmUgAsZi@}IaAgNc@cCi@y@q@OgHnDsAXiBc@m@k@]m@w@_CeCgKa@_C}@gHkBqIg@cAm@m@uC{Au@uAqc@{sAsCkHwQ_a@}AwE{BaMoRqkAm@yBm@_B{LgXYy@QuAEcBrA{w@CsE{AeYoAcMYkEg@yReD}u@gAaYDm@d@SlADdAh@nAjAdGpGjEfHnGzItBzBfEnFnAz@rBr@dBFbGi@fJyAlC\\xHhBlBApFe@pBFtSbElFl@vD~@xEhBnHnDtMhFtG`BhHpBzAL|EBlAS|EkC`HuE`DgB`EkAlBIfHyAnFs@jFr@RTLv@DbEElGRxLNl`@LzHtA|VJl@j@jMZdMPpBnAjINrCDnSKfDe@dGBhD\\fFr@|OV`Dr@dDzCpIt@hCvClQN~A|F|_BEdA_@jBiGxQeD~KeC`M{@zFe@|Eq@nKSdHDnLXnMpBf[FdDMpAs@jDuC~IeBtHsBpNmCxOQtDO`IW~FOdMmAzOcAlYMtEB~KZ\\|FkAv@_@pDk@t@[tAMvOjAv@`@pBhBzCdEd@ZlA\\lAdBvA|A|JnJvAVlTpApDJb@dA\\xBx@tC~ArHlApExCvLf@bC\\lAx@hB\\DvBeCfBeApDcAxERjEx@n@j@r@pAzCdIx@fDj@|@`SnQlCrBvCnAnLzCf]pKnIpBbBP`Bg@zBe@vBA~BrAlAdAf@h@l@`AZNXh@b@b@bBhAb@JfHdE|AC`RgFdB[h@Fp@p@nDhGp@|@rBnAnHdC|KvJPGLY`BuLF{AO{HN_Bd@s@^K^FxAr@j@p@Tj@Ht@Cv@_@~AaCrFc@vAcBpLWv@@\\PNl@AbAnAxUx`@|EvGfCtDpGpLPl@cB|N}A~O_@`C_BdHUfBElADlA`@pCR`CAjAU|Cs@zDuAhEe@v@}D`FuDfIWN}Ai@yToAgKkAoLu@g@Oi@e@mCl@sEo@yAOkAi@aAb@k@?_Gm@{Fa@q@T}@CuEWqJq@yKAknBlCmCO_Ca@yBw@cCuA_CkB}BiCqAmBiCwFuAwDUuAi@_AyLu^qF_P_A_CYyA_@s@}@_DwEoNeL_]{AyDsPgh@CkBLaCfEwe@BgF`AyGD}@G{@Uk@wAy@]k@iA_GA{APuDb@eGKcG',10.0,7.803,11.892,40.47
25,11416717352,Afternoon Ride,46018.3,6190,6211,266.6,root='Ride',root='Ride',2024-05-15 12:34:42+00:00,2024-05-15 15:34:42+00:00,(GMT+02:00) Europe/Vilnius,,,,5,5,2,1,0,id='a11416717352' polyline=None summary_polyline='cuymI{|ktCb@qA^kBdAuJPaAJEv@V|ArBrE~E|D|Dt@d@vRrAdHJRTVn@rAxGzJra@hAvCVXH?|CcDjAo@pBo@lDIfH~@l@d@p@`ApCrHlAfEl@fAlQ`PxEtDpFhB|G`BbJzCpFvA~KnDrInBdAJvFkAjBBtBdAjA`AlAhBzArAfFlD`FnCtBOxP_FvBS|@j@fExG~@dAzAx@pHbCjL|JNQRcAvAwJDsBQyGLsBPc@h@]^BrAn@t@n@Vb@Jl@@hAYnA_D`IsBlMSp@?`@ZZ`@C`AhAlEfHdGxKjGzJvIzLpH~M?d@]fB}CpZ]dCcBhIYbCCx@FnAn@`FDhAQ|Cm@`Ei@jB}@fCsFnHkCtFoHdQmAdCgAdDsCtM_GnVa[dtAiKle@qEtRgJlb@m@jEcBtXSvB[lBoAtEcNdd@iAzCwBrEi@xA[|AkBfRiAzRcAdIcAvF}GdUc@jC_Kt}@mBfWsAfSWrFGVQJgTF}F_@uBa@qCaAoDsBwDoC_@Zw@bESh@Y\\_@DsB{A]{@CiAdAiFCw@eAgAw@Y{MFwBj@iFxCqDlA{Hb@_@WeFab@uI_o@{Ka|@uMocAC_DxCir@CsAUu@_@g@_ImHqAyAkAsByAwDqHyXac@u}Ac@iBU{A}@sNiAqVsAcVUwHGiGNkIh@mJ|BoYh@gEr@aEMY_@D{DeBeDeA_C?{Hb@g@]SgAQqDBeBJq@p@{Bv@mAjLwJb@o@BsAMaA_AsFkAwEOcBDi@\\g@jEcEXq@?c@IKc@cBSgBQKa@TeCzDkDfEaCdCqF`CaP`KaA~@{BpDqC|F[zAq@hH_ApDu@rBmAzBwAhBkAbAoC|AcAjAaA|A}CtFqApCwFfPq@fBo@hAePtWwApBeCnC_LpJyDzDaBDmkAsH}Pu@{PJwXc@aBD{Dt@kAG{Cq@oAq@eA}@mIkIuAgBaKwQiFmI{CkEcQcY{JwPsSk\\mFoLoEmKcKcTiIsRy@mD{@}IiDoQS}A?_HHi@h@a@f@y@rFcKzIiKpAcAfBi@lW}B|^}HfCAjA`@vAbAdWnTzAxAdAtAlAzCd@hCdB`TZnCp@tDjAjDfAzBfA|AvBjBtTlJvDjAflA|VtD\\tFUhFmBnGwE|t@gn@dCiCnAkBr@uA`CuFlPia@~]c{@zMg[xI}SbCiGp@sAnFaDbI{DxAa@jAPXg@LIxEs@d@UrHyArB?nMjAbCjBhDzEr@b@FV@Z_@lBu@dHa@hBuAxD',10.0,7.434,13.868,46.02
26,11384459678,Afternoon Ride,19507.3,2938,2938,127.3,root='Ride',root='Ride',2024-05-11 11:20:45+00:00,2024-05-11 14:20:45+00:00,(GMT+02:00) Europe/Vilnius,,,,2,4,0,1,0,id='a11384459678' polyline=None summary_polyline='suymIu{ktCt@yBb@yBd@wEf@eEF[PQh@XP`@t@lAnBbCnFvFbB~At@T|FNb@J|AFdFh@bDLPHfB@VVP`@hAnF`AlDfA~EhBnHf@bCb@dBFJdAfEf@xAl@lAHVLE^w@Za@lAkAvAy@tBm@pAOdABvFh@fAZn@h@p@jAdDvIl@jCz@zAl@`@b@`@TZzDbDnGfG|EvDtE`BzG~AxFjBbI~B~CdAvIfChAZjE~@j@BvAVd@IfAa@dBa@vAM|@P`Ah@tB`BPPr@nAtApAfB|AXHVXj@\\xFbDx@B|@Ov@W~@c@fBa@`Bu@rCk@`@Cz@]X@nAQn@Jn@d@jAxB\\X`BdCt@x@xBhAnCx@|B`A~DxCvBlBdBbBPFHGLYn@}Dt@wFDsAQoH@k@J{@Nc@X_@^KbAVpAv@Xb@Pp@Br@Gp@S~@iCnG_@fAm@jDw@`GU|@AND^PPp@H`@h@tD`GbJ`PdJpNlB|BbAxAzHdNHXAd@UhAGj@S`CaBjPk@`Fe@nCw@bDc@|BOfAIfA@`Al@|EF|@?n@KtBQpBa@`Ck@~Bi@bBc@z@{@bAoBjCk@|@kBtDi@zA]f@iAc@sAEgHq@cKa@wEc@m@ScCWcACoBUcBCoB[[Mg@_@{@ViANgAMIFW?_AK_A]aBK[KSYQIs@`@[BaCOSGyBC}DYSDSKk@GK@UPqLu@yLa@KSQ}@e@uDy@oJIc@Su@]_A}A_DmAmCy@eBiB_DsCcG{EcL_@cAg@cA{AqDgBoEwBkGaAyBcBiEkEeM{A}DuA_EyDoJsA}D{@eE_AuFqAaJ[qCo@eKm@iPWwCQw@Sq@cEoH]aAk@oDeBsIG_A?{BOiCi@oCSq@iCcH_@q@y@gA{@k@eH{@yA@}@NuBr@uAv@e@^s@z@k@|@w@~@{@pAq@jAWj@GFWQU@wHrKkGjFsDbCSVWhAIJsCpBo[pVkB|AcAnAuCvBUBIMk@oDiF}_@q@{EWiAAgA@QdAmG@u@Cu@Mg@S[sAy@SYu@cD[yBAkATuDV_CJeB@_CIeCg@iGUsBk@oBAWHY^q@xA}BZ_@d@kAvC_BzBwBPYfAiCd@c@Pi@Ju@Pm@l@kAv@u@VC\\l@p@h@B^e@rDWtCe@xC]xAw@vBaAlBy@~@uAt@',10.0,6.64,11.408,19.51
27,11340051087,Evening Ride,38296.8,5236,5236,213.5,root='Ride',root='Ride',2024-05-05 15:17:06+00:00,2024-05-05 18:17:06+00:00,(GMT+02:00) Europe/Vilnius,,,,2,8,0,1,0,id='a11340051087' polyline=None summary_polyline='guymIo|ktCn@kB^oBhA{KLShAr@tAjBpKtKt@d@`\\`B\\r@~C|MfBpIlCbK~@jEl@fBd@v@X@nAaBbBkA`C_AlAYjCCjFl@v@Vp@h@r@jA|CrIt@bD\\n@|F`FdE~DvIjH~EpB`IjBv[zJ`C`AtH|A|ALnFuAl@ApAZrCdB|AtBdB|AxGnEzC~At@Dr@K`PoEvBg@p@?|@h@jEhHf@j@xA|@bIhCnKtJ^LTg@~A}L@{AOoG@kAJo@`@w@n@M~Ah@p@b@Xb@Pp@Bv@Ev@[hAaCnFe@vAoAzHYbCQh@Bj@TTj@B|ApBrNnVtGfKjGtIhG`Lb@`A?d@i@tCaA~Im@rHi@jE]`CcB|HUbC@dBv@|GAnAS~Bo@tDeBrF]j@kDdEq@jAyC|GOJkBi@_\\sByBi@yMu@a@Om@e@u@\\mAP{CWy@YwBUo@_@o@Vc@?uO}@i@RkXyAqrBjCqDA{BSaDy@aEsByE}E_BiCqBcEI]A_@[We@qAS{@?u@Ga@MWg@c@o@oBu@cBqJ}X_@iBwD}KYSs@eBUuA[Mm@dAw@n@kRbN_Az@ea@dZyAbBkBdD{@vBcAlDU\\[BsJoDmAAaIj@g@AYQOa@Io@QkEBs@P}AZoAfAiBnLyJPWLc@?_A[aCk@iDmAmFMuAJ{@f@s@lD}CZo@B[Ea@s@_ESU_@PsB`DuH|IaDlAoBfAwOzJcAdAeDxFyA|Cg@lCKlB[lCaApDeAxCyAbCmAtA{@t@aCtAu@p@_D~EyCzFiAvC_EbMkAbCiQjY_BvBqCvCsHlGcCzByBxB{ANuKs@uA@_c@{Cy_@_CwI[kLHi_@Y}Et@}AM{Bg@wAy@iDiD_@i@eEoDmC}DaDcGuKwQsCcEcMcSmPyXiQsXoDwHuIeSgLkVaGoNq@{CcA{JiDuPMqACeBFwEtAeB`FyJjI}JjBcBt@]tB]dOcApDc@d\\aHhCc@`B?pA^bCbBtH|GfKpI|BzBvApBz@xBb@tBr@dHx@`L`@`Dd@dCfAjDt@~A~AdCtAvAdExB~OrG|ErAlk@nLx^bIxD\\`F_@zDqAfFiD~QsOzKuJ`CeB~SgQnAqA`ByB`EsIxB{Fp`@k`ArRyd@xA_DhI_SbGeOx@{AjPaJzCe@fB]hG{A`Ew@~BSpNtAl@VpBfBfClDjA|@B\\sAfLc@rBm@jB',10.0,7.314,14.18,38.3
28,11330961857,Afternoon Ride,28143.2,3833,3833,161.4,root='Ride',root='Ride',2024-05-04 14:04:44+00:00,2024-05-04 17:04:44+00:00,(GMT+02:00) Europe/Vilnius,,,,2,7,1,1,0,id='a11330961857' polyline=None summary_polyline='avymI}zktC|@oC`@_BpAoLJ[JAp@Fb@v@z@lAZVr@|@dGpGz@z@l@`@b@HlLn@fCHtBRrELXZNb@nB|Ih@rBf@`CjGfWv@`CXf@N\\TErAkBz@u@vBcA|Aa@dAKjBHtCXtBb@z@j@r@rArApDh@lAd@tAr@rC\\j@jBlBjFrEj@n@bErDvD`Dh@^bAd@pC~@jDt@|ErAnCdA`IxBtNtEbGpApC`@hFuAbBB~Ar@hAz@t@t@t@lAj@n@fAx@xIrFzAp@`@Fd@EzDyAnJsBfBk@XE|@@h@ZvCzEfA~Ad@d@r@h@z@^p@VrBd@|B`ArGvFbC|BLDNGDILm@zAcLBsAQqHBm@Hm@Ng@XYLG^Az@\\pAz@X^HNHj@@bAWnAwCbHUv@_@lBiAdISp@?VBHDLFDZ?VPn@z@|BjDxApCnFhJbFfI`D|EfF|GvEvIp@hA`@v@HX?^YdByBdUs@jGYfBwAlGWdBGpABr@l@`FHfA@r@Er@WzCKt@[|Aq@zBeAlCoEtF[j@_EbJaApBiGjN]fAcBbIWv@qDrO_I|]aCtJsSl~@oEbR_Tl`A[tBQ`B}AlVWpDWbB{AjFiNzd@cB`EsAtCk@bBU`AU~A_@hDo@nHgA~Q_@~Dm@vEe@rCg@|BeBhG[x@WbAcBjFc@bBShA[dDU~AgA~KOv@uCrV}AxNg@zFsAjRiBbYKXuTJ_BCcBQqDu@wDuAsBkAiDmC]MOFOZo@tDM`@_@f@e@FiBuA[g@Ge@Ak@Di@z@gFEo@QW_Am@k@M_MH{@HcBh@_EdCw@^aCr@gBRyEPUEQQ}Ea_@}B{QqCwSkFya@_Hkh@yAqLuCkT{BgQe@aDg@{EEmA@kAnC{m@HgCEiAS{@UW}@w@iBgB}BeBaBwBmAsBeAeCc@oAeIsY}AeGuCcKeEwOsOmj@_DiLu@aD]wDw@kOw@kQeAwQUkGSuI?cDBeCL_EPeD`@sFdAmLb@iGt@{G`AuEr@}Bv@wBhA{BdAaBfAsAlAcA|DqCxKeIfAs@vJoHHGJ_@Ge@Uu@kEiMaA_DkQug@Ss@Gi@FaCBSPa@pA{A`FaHpE}FXm@PGDOA_@oAaEqB_Gc@yAaAqCSkA?uAHsAbA_MVeCZ_Eh@wFj@uG?oEz@}FLoAAu@CWQg@WUcAk@WY_@qAs@uDEy@@}@NqCb@mE',10.0,7.342,11.496,28.14
29,11290351759,Lunch Walk,21094.4,16248,36055,366.8,root='Walk',root='Walk',2024-04-27 08:15:36+00:00,2024-04-27 11:15:36+00:00,(GMT+02:00) Europe/Vilnius,,,,0,5,0,2,0,id='a11290351759' polyline=None summary_polyline='qc|lI{ljyCx@{Bz@aA|BjAzCjAlDx@lA}@bCkFGiDb@u@EqBaByPD_BgEqa@a@yLL{DQwAhAwTpAeHxIjCb@aAvAJ~NlDdBc@t@qBxA{@lAcJ`BLFZm@G?Dz@TOd@W_@RLWsACh@mACQyA`@}@dCrBrCxFr@B|BbMIx@t@j@`CjFf@jBv@RjB~CdFTXhAzCkBrB|@?`@SLoHkwGb@aDt@}AFaFh@eBOOVw@NNDeBc@d@Z\\UxAq@hAFhBYdARTWb@dBvEhCBtAwA`B[^HCr@^Xi@pCiAHCz@a@LNl@fBPc@|@AbAcBVm@xBu@o@a@fALvAtFhD`BHjCxFtErGFfBBkBwEwGhDn@v@e@hGeSSFhCuDWmCgAcBv@cFaAyE|B{Ir@i@v@oE~@wGSm@sASb@~AFw@s@VkAtEiEpJkAv@oBy@gA}E{Bx@eArF_EMu@rBNPSm@iB?j@kHhAiCdAk@vCoFdAe@dBbBdF{@@h@vBy@fByDzABnAcAFs@`@|C~@TrIrKfCsA|ANh@{@b@jAnAI_@c@Lo@_@GM}Ah@uFhDgDc@s@m@}EmCaFF}BnAaBF{AiEnB]uA{B_BeAsCq@Oi@z@m@bHw@dBRcKc@oA`AuGQyExAuCZmCUeHaEt@U{@oAfAg@mAqFUu@_AaCEcBaAAc@UEEh@cAy@g@~AmBl@JzA[v@~@vD_AERTYhA[YhAf@\\eBY?@t@SQKcDm@]WfAoBnCWK}@jBsDFTMKhCXI_@FXF?]Q`@TxBq@`U{A~VoAtJfWxmL\\{@bATn@_A|DuAvC^`AxAZ]VoDb@eA_@_B\\iIOq@DjA~@aKf@]Hq@h@qBTCCs@bBoEt@uEDf@f@UdAsB~CfAh@pDMtAj@_@NnA`@Df@fE|AiC|DeCrAaKf@gB~@e@AmJTm@C{EXwAOqAPgBTFFn@DiDPZUP?fCUSFi@?fAKo@Mj@i@CL_FUNaA_@q@iB]LmAjJBnBWSR`EtCbG\\nBjAxBQt@oBbCCs@Nx@Ke@]l@c@hI]][jBQSEb@w@|@aB\\a@|AiArAJfAQVcCa@EcDj@qHt@qFm@}EgB{B}B?Fz@]]wBxAkAhEWnCm@^A|@aAXg@KZgCULfAKl@oChAiIeD^OZZjA}@kDwErAsAdDj@hAZa@oAx@H|DkAnBYBWaA',,1.298,12.97,21.09
